"spp" "k1" "k2" "safety" "kobe.n" "yield" "yieldAav"
"brill" 0.961381060536951 0.17848903615959 0.72147017364395 0.75 0.64463972557796 0.961500894673653
"brill" 0.503953537670895 0.885294593637809 0.567897499605342 0.575 0.948440450235644 0.873408432598658
"brill" 0.5116060776636 0.195362396771088 0.816558419899714 0.9 0.786592603679481 0.968294851345154
"brill" 0.150916328886524 0.389580927789211 0.674827704384028 0.175 0.98962273810716 0.949843502805185
"brill" 0.445281425956637 0.178601385792717 0.675989214431317 0.75 0.820799465522857 0.96187063607057
"brill" 0.228554682107642 0.556935814442113 0.504008279738299 0.125 0.920580869830113 0.929060039013592
"brill" 0.773585378425196 0.734755498357117 0.707468817313544 0.5 0.900260993604394 0.891537472630071
"brill" 0.359250976936892 0.122204463463277 0.643397937998842 0.525 0.865930805571884 0.972849024551671
"brill" 0.00327071011997759 0.404414957389235 0.522259541978462 0.275 1.01221593379473 0.925330819174128
"brill" 0.756275775143877 0.356919511687011 0.817549504861625 0.95 1.00335721034785 0.954381256853665
"brill" 0.00610660575330257 0.0752153375651687 0.646487622134403 0.725 0.924251905694119 0.98523454964097
"brill" 0.0146164014004171 0.606713004410267 0.601577830116904 0 0.93832619446434 0.946777032443846
"brill" 0.120382527587935 0.326056155143306 0.701906122466882 0.3 1.01337767969148 0.939325461012218
"brill" 0.171671611489728 0.891510623972863 0.480639904351806 0.175 0.912382852011716 0.852467763719628
"brill" 0.769671925809234 0.0154547418933362 0.792685604961757 0.9 0.643127469562865 0.980560240042015
"brill" 0.136718171415851 0.333870661444962 0.583368103938979 0.625 0.962747148568275 0.965147436163826
"brill" 0.125667268177494 0.490193073172122 0.508037672937662 0.225 0.904420106223565 0.921504527156737
"brill" 0.307075049728155 0.364844789262861 0.68475757727653 0.125 0.985906153617937 0.962845634721497
"brill" 0.623810262186453 0.832387123955414 0.689621073392763 0.45 0.96658903705701 0.876266904516701
"brill" 0.279724949272349 0.27410121075809 0.665730243732537 0.675 0.928046147060406 0.963117982140149
"brill" 0.69720080611296 0.278916814597324 0.800365942168609 0.9 0.770424512538925 0.96603273180168
"brill" 0.0927941864356399 0.89847686723806 0.579326645136532 0.025 0.921829984810366 0.898293319865323
"brill" 0.53046297095716 0.715749779716134 0.786179173517192 0.4 0.972545390475006 0.956985987035792
"brill" 0.154857244109735 0.623194253072143 0.605321690203982 0.025 1.00892577190497 0.937214852975278
"brill" 0.481564045650885 0.795137389563024 0.615958307085933 0.25 0.941276399251062 0.905069391449929
"brill" 0.218275746330619 0.548917597159743 0.438854619321152 0.275 0.899874227383238 0.895942263017136
"brill" 0.842485344968736 0.672262692358345 0.72554814944164 0.725 0.968575959081132 0.934002126183633
"brill" 0.356690802844241 0.353585608070716 0.578950385626661 0.5 0.952107697504729 0.952689933357586
"brill" 0.0644561748486012 0.7506275519263 0.485148507314478 0.05 0.895955631815309 0.89299014703554
"brill" 0.469267850276083 0.184316935250536 0.84816182145824 0.875 0.920301989388257 0.9671554671203
"brill" 0.123693046625704 0.191152050625533 0.745954580543128 0.95 0.943428328042882 0.974169162016837
"brill" 0.228288987884298 0.262575876666233 0.665996763616803 0.6 0.97959230669794 0.965290801314976
"brill" 0.829769049072638 0.555668153334409 0.710335053436341 0.85 0.754107611282805 0.900293979098182
"brill" 0.911829188466072 0.983862410532311 0.702896628583909 0.65 0.965388814624177 0.808472968890179
"brill" 0.646852661855519 0.592368572950363 0.660610682138296 0.325 0.985980464366803 0.925195365172401
"brill" 0.674602532992139 0.313302565831691 0.760018608906894 0.8 0.916093073320519 0.955192575372765
"brill" 0.500727109378204 0.889987146714702 0.634726465004552 0.075 0.961963380844548 0.918812268425014
"brill" 0.418268828652799 0.242468903074041 0.769001167891904 0.65 0.937114659063581 0.965304389200844
"brill" 0.218027759576216 0.0564111671410501 0.610394616367832 0.625 0.77000666601515 0.977218024192015
"brill" 0.846387039870024 0.258284617913887 0.674457812787698 0.7 0.702538914267784 0.939182934191298
"brill" 0.659509532153606 0.854708274127916 0.63163325849707 0.375 0.890118181581304 0.846933700224589
"brill" 0.813353338511661 0.346784092485905 0.776741128048223 0.8 0.812063508075913 0.95689040410946
"brill" 0.667995588853955 0.986754718935117 0.521034755289264 0.125 0.931965161681456 0.859715775221518
"brill" 0.464561300585046 0.092878655763343 0.790768488599172 0.725 0.905748415061523 0.97496286851361
"brill" 0.931925292359665 0.391538077965379 0.58402324488912 0.725 0.618092427235797 0.916597465611288
"brill" 0.915539045119658 0.132483892375603 0.677674551200072 0.775 0.517288001732672 0.936250001735934
"brill" 0.352769193938002 0.0900946503970772 0.726581100951187 0.875 0.561801211677339 0.982561142770806
"brill" 0.398044301662594 0.679605520330369 0.490020133564562 0.15 0.980872592307809 0.870516750351206
"brill" 0.563055423554033 0.391602150397375 0.745235753813279 0.725 1.01253162415836 0.917507039876677
"brill" 0.592957230983302 0.460531396791339 0.615763664878439 0.575 0.875865083672508 0.920068834577207
"brill" 0.931744973175228 0.578752719098702 0.761238635969833 0.625 0.868236114670831 0.921552631606118
"brill" 0.992855599150062 0.348101151175797 0.759300868848261 0.95 0.820451149519297 0.951384020502026
"brill" 0.0164751005358994 0.328810709295794 0.58516092964635 0.125 0.921486933592634 0.960456000392719
"brill" 0.842038909904659 0.253703702939674 0.693924993183691 0.725 0.804394410341935 0.943290725181056
"brill" 0.102688849903643 0.90692375227809 0.600187234193916 0.05 1.04516913338437 0.915785460896835
"brill" 0.458845800021663 0.776932716369629 0.595060080723106 0.125 1.02054645875416 0.915436472529819
"brill" 0.937269020825624 0.0232208680827171 0.7843120525663 0.875 0.612644247818328 0.966353586685448
"brill" 0.980754882795736 0.762446911772713 0.538437625627168 0.825 0.544456983980473 0.870366620940605
"brill" 0.435665873344988 0.111938235349953 0.799378498420573 0.875 0.762845840391507 0.973942047450423
"brill" 0.192936414154246 0.21479934384115 0.537522734720752 0.7 0.814195897440615 0.949325597383841
"brill" 0.648264624644071 0.351926670176908 0.663466474934239 0.725 0.851968541593359 0.943548991085056
"brill" 0.746611870359629 0.0919783762656152 0.791299714731993 0.85 0.481225318492027 0.965885818678563
"brill" 0.594349913066253 0.71462173666805 0.5847300832253 0.475 0.970271681904887 0.914420795302784
"brill" 0.00946247112005949 0.573213645024225 0.681324635782169 0.025 1.02991261516005 0.949041090906194
"brill" 0.193365854211152 0.0199741490650922 0.776142555134243 0.925 0.897117241761637 0.991383000414626
"brill" 0.625956585397944 0.098869149107486 0.813546797251417 0.875 0.782665238014379 0.977072663125517
"brill" 0.211295419372618 0.138858865015209 0.624081904265761 0.725 0.758416343144769 0.966361702472317
"brill" 0.19637450389564 0.647396775195375 0.630127578417585 0.075 1.03615903607178 0.902988954301263
"brill" 0.898987635504454 0.215305450139567 0.768590133962333 0.8 0.725815977442609 0.94921572483653
"brill" 0.154812047956511 0.18553653289564 0.62875435731718 0.625 0.86124905776024 0.975444666813948
"brill" 0.00221762782894075 0.343971812631935 0.617277401066348 0.225 0.98434649411589 0.948459763473727
"brill" 0.140045867767185 0.904002942843363 0.599291407663016 0 0.932407764499831 0.908745062075815
"brill" 0.648280583787709 0.623760015238076 0.654945441440193 0.75 0.935797975175936 0.901496394562666
"brill" 0.499796348391101 0.923781583551317 0.592965258595061 0.075 0.91689271324448 0.895269365851724
"brill" 0.786807758966461 0.781208007829264 0.596380472558452 0.55 0.952650797264857 0.900260654855098
"brill" 0.760582723887637 0.954764997120947 0.697353254155499 0.3 1.02234803369127 0.884793741029712
"brill" 0.427109863376245 0.0572965072933584 0.639351798666036 0.75 0.740403411580019 0.970299123253048
"brill" 0.306064882315695 0.0438203227240592 0.826409103707318 0.95 0.860586960778263 0.985010426879004
"brill" 0.74036051495932 0.674026658758521 0.695765502143612 0.75 0.887890168056473 0.902666565363536
"brill" 0.0443561968859285 0.0575870256870985 0.689163788536847 0.475 1.00594904301113 0.991728438466475
"brill" 0.841455801157281 0.685051964130253 0.694428206138129 0.75 0.79887141862281 0.888291956841174
"brill" 0.990720493951812 0.243437233380973 0.655472214200216 0.75 0.488196087341568 0.920104534248166
"brill" 0.0654948230367154 0.0986215763259679 0.590891209566908 0.4 0.872422573308004 0.97531988541413
"brill" 0.212707614991814 0.292660593055189 0.621560717695341 0.2 0.928899230887578 0.956618926468083
"brill" 0.00485117081552744 0.0710624211933464 0.574291573867181 0.2 0.915354098077753 0.981663802899185
"brill" 0.83079531788826 0.289361606352031 0.795325346382267 0.925 0.825350156128779 0.960913000441834
"brill" 0.56911364197731 0.231765204109251 0.795442959657422 0.825 0.837807431274027 0.970822384157678
"brill" 0.0975783814210445 0.86344193900004 0.512986497763011 0.075 1.0257148524611 0.891082253793671
"turbot" 0.754973497241735 0.269517911365256 0.711626216840612 0.625 0.945632328351005 0.952647917417457
"turbot" 0.410511797526851 0.802365239011124 0.607340891777318 0.025 0.907923458603499 0.938618139114273
"turbot" 0.674745886586607 0.0839991087559611 0.722750534337382 0.825 0.625803299110002 0.970082133995433
"turbot" 0.855320066213608 0.641631324309856 0.721775245614275 0.825 0.770812837805184 0.901093039155441
"turbot" 0.578752344474196 0.509678683243692 0.659372049874695 0.225 1.01079810673984 0.936272828605182
"turbot" 0.310547895962372 0.175121673149988 0.762936734849059 0.9 0.978959342302546 0.977203192949616
"turbot" 0.925874382024631 0.382521666120738 0.736246745126349 0.775 0.651730507200765 0.947697723125417
"turbot" 0.860908128554001 0.478778442833573 0.693582997183375 0.925 0.921045163854634 0.945189911003682
"turbot" 0.900200106902048 0.968100578757003 0.660952880964401 0.275 1.06275521057662 0.872988284008724
"turbot" 0.48992541176267 0.483979722252116 0.686809116498364 0.175 1.04610557413528 0.939198147486421
"turbot" 0.401220527011901 0.0933581967838109 0.73442525467173 0.875 0.698113113725814 0.985448625086592
"turbot" 0.227535826852545 0.212508290540427 0.772639099956595 0.85 0.945044968197539 0.985177332280011
"turbot" 0.541005877777934 0.451900938292965 0.695409440369765 0.55 0.928631140664381 0.953381767054577
"turbot" 0.73066251561977 0.888640202116221 0.661822148867866 0.35 1.079535634542 0.900030985454154
"turbot" 0.0738285938277841 0.604422204429284 0.603044722694471 0.075 0.971819291385107 0.949859692677108
"turbot" 0.973573587369174 0.170891251880676 0.724601466526157 0.775 0.658894456594009 0.961765370615197
"turbot" 0.653288332745433 0.992895879317075 0.629626543221849 0.2 0.979828364240211 0.902874129881032
"turbot" 0.602935277624056 0.980667315190658 0.570143999254384 0.025 0.933800619915337 0.90133464007243
"turbot" 0.27384434058331 0.682124062906951 0.568983875499294 0.075 0.985172705854299 0.933543021344822
"turbot" 0.350812057498842 0.552705741021782 0.58902268195688 0 1.02482004250899 0.924143906458372
"turbot" 0.6669563758187 0.0866882461123168 0.744549020117673 0.825 0.778523614907455 0.972438433000444
"turbot" 0.0539420326240361 0.161760562798008 0.741709577768544 0.9 0.817796507382222 0.985647543163996
"turbot" 0.112377036130056 0.21936625870876 0.763538102547103 0.925 0.936492309498097 0.980961108306339
"turbot" 0.967569188214839 0.441775640938431 0.724031164772643 0.75 0.924447625911431 0.950728390478271
"turbot" 0.32141609932296 0.695272498065606 0.590438155426395 0.1 0.975503747266142 0.940369430091157
"turbot" 0.481710002059117 0.0600715926848352 0.768546686269426 0.9 0.779092925914128 0.98559259842719
"turbot" 0.0476697243284434 0.543823863845319 0.599444187480321 0.05 0.984157702958655 0.955486986761678
"turbot" 0.904749557608739 0.986076933564618 0.668713195911728 0.275 0.970775852794864 0.898433526521614
"turbot" 0.210774917621166 0.868749218061566 0.496964859052854 0.05 0.884326548368632 0.899052889878429
"turbot" 0.245072435587645 0.0276192701421678 0.766012510895824 0.875 0.722002139083124 0.990984023003329
"turbot" 0.68554603564553 0.118898466927931 0.729147044788807 0.875 0.601612303284299 0.974077998522773
"turbot" 0.134951791260391 0.0584399057552218 0.726289870295016 0.75 0.774403762752801 0.990230793015457
"turbot" 0.882597430376336 0.857508393004537 0.678443560529993 0.125 1.06831578518863 0.917435492431637
"turbot" 0.270954916952178 0.789685622788966 0.614961120469614 0 0.978695991953634 0.931577424374981
"turbot" 0.336333072511479 0.184051191434264 0.772677338526801 0.925 0.939056198950576 0.979883712680781
"turbot" 0.296546263387427 0.923354902304709 0.561536339595002 0 0.934241679272358 0.925541815688184
"turbot" 0.660178779624403 0.974838960450143 0.62672273392206 0.225 0.97907674897178 0.885394075227994
"turbot" 0.369556413264945 0.0920689478516579 0.702185559421469 0.925 0.876976594580669 0.978815922684409
"turbot" 0.891903201350942 0.0760535344015807 0.748501753652757 0.8 0.598694665136894 0.976291813189901
"turbot" 0.495250066742301 0.904509644489735 0.637875105074657 0 0.989162564940312 0.907365454201385
"turbot" 0.830411498434842 0.0963191788177937 0.681179050545665 0.825 0.642268466936366 0.965655652269937
"turbot" 0.0118352309800684 0.103975521866232 0.571991142977591 0.125 1.00854886407024 0.98273530288064
"turbot" 0.0870687460992485 0.773989149834961 0.605169414417646 0.05 1.13505084364347 0.941701540997859
"turbot" 0.700271487003192 0.35465450794436 0.633619377340576 0.675 0.777106702136259 0.9408153802652
"turbot" 0.316519596613944 0.219677145127207 0.728446032216084 0.925 0.878415972735056 0.968747059925041
"turbot" 0.576697977958247 0.332940574269742 0.623482241170031 0.575 0.86800408835179 0.950883469367519
"turbot" 0.584490051493049 0.178065837360919 0.707379010434499 0.775 0.831158740162984 0.967821448190619
"turbot" 0.0405747902113944 0.562170274788514 0.624158960009965 0.025 1.07328629098902 0.948490861151485
"turbot" 0.261183790164068 0.170838596764952 0.747164044091131 0.175 0.980576622015155 0.974671690880544
"turbot" 0.452192150522023 0.754874186823145 0.612097135135241 0.15 0.931661281395744 0.924378695744822
"turbot" 0.524699746863917 0.800972783472389 0.596474508766062 0 0.951812035546984 0.927638707199369
"turbot" 0.249061780516058 0.137098104692996 0.753407959731586 0.775 0.936347067881674 0.977717278481624
"turbot" 0.0537167165894061 0.989342481363565 0.508238721401738 0 0.935380786518032 0.94399757022751
"turbot" 0.911004987312481 0.438234526896849 0.734199729748349 0.625 0.8473438052008 0.95166628450359
"turbot" 0.459737214492634 0.395715469960123 0.690796093278389 0.875 0.804500510458901 0.966946444573274
"turbot" 0.146488725673407 0.997751052491367 0.563449354821603 0 0.961897079662726 0.935254166836627
"turbot" 0.730408670613542 0.40071517508477 0.703059675331313 0.725 0.81042942129171 0.955549195850059
"turbot" 0.022714052349329 0.981319974875078 0.591906010324543 0.025 0.955318189437441 0.938481187106074
"turbot" 0.347273760242388 0.594162847381085 0.615233166636606 0.1 1.01285107918662 0.953674434036617
"turbot" 0.647278131218627 0.303115933667868 0.706538084720286 0.85 0.751533983810257 0.959485662535407
"turbot" 0.294573822757229 0.895149298710749 0.587988536086651 0 1.02115525404862 0.934622675695951
"turbot" 0.420191748999059 0.942779458360747 0.669581595080526 0.075 1.00138240261702 0.925261032895708
"turbot" 0.944890631129965 0.890352456597611 0.714471032740846 0.675 0.850809029664007 0.874373355077702
"turbot" 0.946484208805487 0.00430546957068145 0.717276760825271 0.85 0.555104099289384 0.975561715606027
"turbot" 0.776973000261933 0.342814793344587 0.760023730458865 0.925 0.94745874193337 0.964840277588857
"turbot" 0.262037178035825 0.492247203364968 0.64148676085569 0.425 1.01158411866382 0.941420721990901
